Product Name,Product ID,Category,Confidence,Flag
Cerveza Paceña Lata 354 Ml,391,Bebidas Alcohólicas y Tabaco,high,
Cerveza Paceña Pilsener Lata 473Ml,392,Bebidas Alcohólicas y Tabaco,high,
Cerveza Paceña sin Alcohol Lata 354 Ml,393,Alimentos y Bebidas No Alcohólicas,high,
Cerveza Huari Lata 354 Ml,394,Bebidas Alcohólicas y Tabaco,high,
Cerveza Ice Lata 354 Ml,395,Bebidas Alcohólicas y Tabaco,high,
Bebida de Malta Maltin 473 Ml,396,Alimentos y Bebidas No Alcohólicas,high,
Bebida Energizante Monster Energy 473 Ml,397,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Fanta sabor Naranja 3 Lts,398,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Canada Dry Ginger Ale Botella de 1 Lts,399,Alimentos y Bebidas No Alcohólicas,high,
Pastillas para Inodoro Marina Ola 40 Gr,40,"Muebles, Bienes y Servicios Domésticos",high,
Gaseosa Guarana Antarctica 3.3 Lts,400,Alimentos y Bebidas No Alcohólicas,high,
Maltita Potosina 350 Ml,401,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Limon Mineragua 2 Lts,402,Alimentos y Bebidas No Alcohólicas,high,
Energizante Red Bull 250 Ml,403,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Seven Up 3 Lts,404,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Sprite 3 Lts,405,Alimentos y Bebidas No Alcohólicas,high,
Singani Don Lucho De Oro Casa Real 700 Ml,406,Bebidas Alcohólicas y Tabaco,high,
Singani Etiqueta Negra Casa Real 750 Ml,407,Bebidas Alcohólicas y Tabaco,high,
Fernet Branca 1 Lt,408,Bebidas Alcohólicas y Tabaco,high,
"Pastilla para Inodoro Lavanda Ola 3,4 Gr",41,"Muebles, Bienes y Servicios Domésticos",high,
Pipoca sabor Mantequilla Act II 91 Gr,410,Alimentos y Bebidas No Alcohólicas,high,
Pipoca sabor Mantequilla Extra Act II 91 Gr,411,Alimentos y Bebidas No Alcohólicas,high,
Aceite Light Fino 1800 Ml,412,Alimentos y Bebidas No Alcohólicas,high,
Aceite Light Fino 900 Ml,413,Alimentos y Bebidas No Alcohólicas,high,
Vinagre de Manzana San Lorenzo 600 Ml,414,Alimentos y Bebidas No Alcohólicas,high,
Harina 000 Famosa 1 Kg,415,Alimentos y Bebidas No Alcohólicas,high,
Harina de Trigo Tipo 0000 Famosa 1 Kg,416,Alimentos y Bebidas No Alcohólicas,high,
Azucar La Belgica 1 Kg,417,Alimentos y Bebidas No Alcohólicas,high,
Arroz Familiar Caisy 1 Kg,418,Alimentos y Bebidas No Alcohólicas,high,
Arroz Perlado Caizy 5 Kg,419,Alimentos y Bebidas No Alcohólicas,high,
Agua Lavandina Aditiva Marina X-5 1 Lt,42,"Muebles, Bienes y Servicios Domésticos",high,
Arroz Especial Grano Fino Caisy 1 Kg,420,Alimentos y Bebidas No Alcohólicas,high,
Arroz Grano de Oro Caisy 1 Kg,421,Alimentos y Bebidas No Alcohólicas,high,
Arroz Grano de Oro Caisy 5 Kg,422,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Girasol Sabrosa 900 Ml,423,Alimentos y Bebidas No Alcohólicas,high,
Quinua Real Negra sin Gluten Free Salutary 400 Gr,424,Alimentos y Bebidas No Alcohólicas,high,
Ciruelas Desidratadas Dottori 500 Gr,425,Alimentos y Bebidas No Alcohólicas,high,
Ciruelas Deshidratadas con Semillas Maya 380 Gr,426,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Girasol  Girasol 900 Ml,427,Alimentos y Bebidas No Alcohólicas,high,
Aceite Comestible Crisol 900 Ml,428,Alimentos y Bebidas No Alcohólicas,high,
Pasas de Uvas Cocinero Pereira 290 Gr,429,Alimentos y Bebidas No Alcohólicas,high,
Lavandina Hipoclorito Cimbol 2 Lts,43,"Muebles, Bienes y Servicios Domésticos",high,
Maiz Pipoca  Cocinero Pereira 460 Gr,430,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Clasico Carbonell 500 Ml,431,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Virgen Extra Carbonell 250 Ml,432,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Virgen Extra La Española 250 Ml,433,Alimentos y Bebidas No Alcohólicas,high,
Frejol Negro El Cocinero 400 Gr,434,Alimentos y Bebidas No Alcohólicas,high,
Quinua Real El Cocinero 400 Gr,435,Alimentos y Bebidas No Alcohólicas,high,
Maiz para Pipoca El Cocinero 400 Gr,436,Alimentos y Bebidas No Alcohólicas,high,
Poroto Cuarenton El Cocinero 400 Gr,437,Alimentos y Bebidas No Alcohólicas,high,
Trigo Pelado El Cocinero 400 Gr,438,Alimentos y Bebidas No Alcohólicas,high,
Canela en Rama El Cocienero 14 Gr,439,Alimentos y Bebidas No Alcohólicas,high,
Super Lavandina Archer 1 Lt,44,"Muebles, Bienes y Servicios Domésticos",high,
Mezcla para Pastel Fudge Betty Crocker 519 Gr,440,Alimentos y Bebidas No Alcohólicas,high,
Vinagre de Alcohol Favico 1 Lt,441,Alimentos y Bebidas No Alcohólicas,high,
Vinagre Dona Filo 1 Lt,442,Alimentos y Bebidas No Alcohólicas,high,
Plastico Film Adherente Diamond 30 M,443,"Muebles, Bienes y Servicios Domésticos",high,
Papel Aluminio Ancho Diamond 7-6 Mt,444,"Muebles, Bienes y Servicios Domésticos",high,
Sal Parrillera Limon El Salerito 600 Gr,445,Alimentos y Bebidas No Alcohólicas,high,
Almidon de Maiz Maizena 200 Gr,446,Alimentos y Bebidas No Alcohólicas,high,
Jarabe para Panqueque Original Promos 709 Ml,448,Alimentos y Bebidas No Alcohólicas,high,
Desinfectante Lysoform Aire de Montana Lysoform 257 Gr,45,"Muebles, Bienes y Servicios Domésticos",high,
Levadura Seca Fleischmann 170 Gr,450,Alimentos y Bebidas No Alcohólicas,high,
Polvo Para Hornear Fleischmann 1 Kg,451,Alimentos y Bebidas No Alcohólicas,high,
Azucar Blanca Unagro Dulcy 1 Kg,452,Alimentos y Bebidas No Alcohólicas,high,
Sal de Mesa Lobos 250 Gr,453,Alimentos y Bebidas No Alcohólicas,high,
Sal Parrillera Lobos 750 Gr,454,Alimentos y Bebidas No Alcohólicas,high,
Cobertura de Chocolate Meio Amargo Cober Top 1 Kg,455,Alimentos y Bebidas No Alcohólicas,high,
Arroz Perlado Caizy 1 Kg,456,Alimentos y Bebidas No Alcohólicas,high,
Miel de Abeja del Chaco La Selvita 500 Gr,457,Alimentos y Bebidas No Alcohólicas,high,
Mate de Manzanilla Windsor 100 Unds,458,Alimentos y Bebidas No Alcohólicas,high,
Papas Fritas Clasicas Lays 185 Gr,459,Alimentos y Bebidas No Alcohólicas,high,
Limpia Vidrios con Gatillo Sapolio 650 Ml,46,"Muebles, Bienes y Servicios Domésticos",high,
Pickesos Dr Picks 200 Gr,460,Alimentos y Bebidas No Alcohólicas,high,
Doritos Sabor Queso Atrevido  200 Gr,461,Alimentos y Bebidas No Alcohólicas,high,
Shampoo Fuerza De Reconstruccion Pantene Pro V 400 Ml,462,Bienes y Servicios Diversos,high,
Acondicionador Fuerza de Reconstruccion Pamteme Pro V 400 Ml,463,Bienes y Servicios Diversos,high,
Ampollas Tratamiento Capilar Rescate Pantene Pro V3 Unds,464,Bienes y Servicios Diversos,high,
Ampollas Tratamiento Capilar Hidro Sellador Pantene Pro V3 Unds,465,Bienes y Servicios Diversos,high,
Prestobarba Gillette 3 Cool 4 Unds,466,Bienes y Servicios Diversos,high,
Jugo sabor Naranja Citrus Del Valle 3 Lts,467,Alimentos y Bebidas No Alcohólicas,high,
Nectar De Fruta sabor Durazno Frut-All 1 Lt,468,Alimentos y Bebidas No Alcohólicas,high,
Comida Para Cachorros Raza Pequeña 2800 Gr,469,Recreación y Cultura,high,
Limpia Vidrios con Gatillo Ola 900 Ml,47,"Muebles, Bienes y Servicios Domésticos",high,
Pañal en Caja 2 Pampers 112 Unds,470,Bienes y Servicios Diversos,high,
Pañal en Caja 5 Pampers 78 Unds,471,Bienes y Servicios Diversos,high,
Pañal en Caja 4 Pampers 92 Unds,472,Bienes y Servicios Diversos,high,
Pañal en Caja 3 Pampers 104 Unds,473,Bienes y Servicios Diversos,high,
Pañal en Caja 6 Pampers 64 Unds,474,Bienes y Servicios Diversos,high,
Pañales Natural Care Puro y Natural Talla M2 Huggies 58 Unds,475,Bienes y Servicios Diversos,high,
Pañal Natural Care Puro y Natural XXG 5 Huggies 38 Unds,476,Bienes y Servicios Diversos,high,
Pañal Natural Care Puro  y Natural XG 4 Huggies 42 Unds,477,Bienes y Servicios Diversos,high,
Pañal Natural Care Puro y Natural G 3 Huggies 52 Unds,478,Bienes y Servicios Diversos,high,
Lustra Muebles con Gatillo Flores 3 En 1 Ola 850 Ml,48,"Muebles, Bienes y Servicios Domésticos",high,
Toallitas Humedas Pura Y Natural Recien Nacidos Huggies 80 Unds,480,Bienes y Servicios Diversos,high,
Toallitas Limpieza Efectiva Huggies 96 Unds,481,Bienes y Servicios Diversos,high,
Toallitas Manitos y Caritas Huggies 24 Unds,482,Bienes y Servicios Diversos,high,
Colonia Besitos Johnsons 100 Ml,485,Bienes y Servicios Diversos,high,
Lavavajillas para Biberones y Utensilios Ola Baby 500 Ml,487,"Muebles, Bienes y Servicios Domésticos",high,
Polvo de Almidon Baby Johnsons 200 Gr,488,Bienes y Servicios Diversos,high,
Talco Proteccion Pura Johnsons 200 Gr,489,Bienes y Servicios Diversos,high,
"Limpiador para Piso Lavanda Procenex 1,8 Lt",49,"Muebles, Bienes y Servicios Domésticos",high,
Aceite Johnsons 200 Ml,490,Bienes y Servicios Diversos,high,
Shampoo Manzanilla Baby Care Simonds 610 Ml,491,Bienes y Servicios Diversos,high,
Shampoo Evita las Lagrimas Simonds 400 Ml,492,Bienes y Servicios Diversos,high,
Acondicionador Balsamo Manzanilla Baby Sec Simonds 610 Ml,493,Bienes y Servicios Diversos,high,
Leche sabor Frutilla Pil 946 Ml,494,Alimentos y Bebidas No Alcohólicas,high,
Leche Deslactosada Pil 800 Ml,495,Alimentos y Bebidas No Alcohólicas,high,
Leche Deslactosada Chocolatada Pil 800 Ml,496,Alimentos y Bebidas No Alcohólicas,high,
Leche Fresca Natural Pil 946 Ml,497,Alimentos y Bebidas No Alcohólicas,high,
Leche Light Liviana Pil 946 Ml,498,Alimentos y Bebidas No Alcohólicas,high,
Leche Deslactosada Delizia 800 Ml,499,Alimentos y Bebidas No Alcohólicas,high,
Lavavajilla Vajillero Limon Ola 600 ml,5,"Muebles, Bienes y Servicios Domésticos",high,
Limpiador Desinfectante Lavanda Ola 1800 Ml,50,"Muebles, Bienes y Servicios Domésticos",high,
Leche Entera Delizia 946 Ml,500,Alimentos y Bebidas No Alcohólicas,high,
Leche Deslactosada Light Delizia 800 Ml,501,Alimentos y Bebidas No Alcohólicas,high,
Leche Light Tetra Pil 1 Lt,502,Alimentos y Bebidas No Alcohólicas,high,
Leche Deslactosada Tetra Pil 1 Lt,503,Alimentos y Bebidas No Alcohólicas,high,
Leche de con Avena Pil 800 Ml,504,Alimentos y Bebidas No Alcohólicas,high,
Leche de Soya Sabor Frutilla Soy 946 Ml,505,Alimentos y Bebidas No Alcohólicas,high,
Leche Chocolatada Pil 946 Ml,506,Alimentos y Bebidas No Alcohólicas,high,
Leche de Soya Natural Pil 946 Ml,507,Alimentos y Bebidas No Alcohólicas,high,
Crema de Leche Delizia  500 Ml,509,Alimentos y Bebidas No Alcohólicas,high,
Cera Crema Amarilla Ola 400 Ml,51,"Muebles, Bienes y Servicios Domésticos",high,
Crema de Leche Pil 1 Lt,510,Alimentos y Bebidas No Alcohólicas,high,
Mantequilla con Sal Pil 200 Gr,511,Alimentos y Bebidas No Alcohólicas,high,
Mantequilla sin Sal Pil 200 Gr,512,Alimentos y Bebidas No Alcohólicas,high,
Mantequilla con Sal Pil 900 Gr,513,Alimentos y Bebidas No Alcohólicas,high,
Manteca Vegetal Karina 454 Gr,514,Alimentos y Bebidas No Alcohólicas,high,
Margarina Light Regia 425 Gr,515,Alimentos y Bebidas No Alcohólicas,high,
Margarina Regia 425 Gr,516,Alimentos y Bebidas No Alcohólicas,high,
Margarina en Vaso Regia 225 Gr,517,Alimentos y Bebidas No Alcohólicas,high,
Yogurt Bebible Sabor Durazno Pil 1000 Gr,518,Alimentos y Bebidas No Alcohólicas,high,
Yogurt Bebible Light Frutilla Pil 1000 Gr,519,Alimentos y Bebidas No Alcohólicas,high,
Aromatizante Anti Tabaco Ola 252 Gr,52,"Muebles, Bienes y Servicios Domésticos",high,
Yogurt Bebible Sabor Frutilla Pil 100 Gr,520,Alimentos y Bebidas No Alcohólicas,high,
Biogurt Mango Pil 1000 Gr,521,Alimentos y Bebidas No Alcohólicas,high,
Cunape IC Norte Unidad,525,Alimentos y Bebidas No Alcohólicas,high,
Empanada de Queso Integral IC Norte Unidad,527,Alimentos y Bebidas No Alcohólicas,high,
Empanada con Queso IC Norte Unidad,528,Alimentos y Bebidas No Alcohólicas,high,
Alfajor IC Norte Unidad,529,Alimentos y Bebidas No Alcohólicas,high,
Aromatizante de Ambiente Marina Ola 300 Ml,53,"Muebles, Bienes y Servicios Domésticos",high,
Requeson Dietetico Cotoca 270 Ml,530,Alimentos y Bebidas No Alcohólicas,high,
Requeson Superior Cotoca 270 Ml,531,Alimentos y Bebidas No Alcohólicas,high,
Crema Para Untar Bonle sabor Queso Pil 200 Gr,532,Alimentos y Bebidas No Alcohólicas,high,
Pate de Higado de Pollo Sofia 100 Gr,533,Alimentos y Bebidas No Alcohólicas,high,
Pate de Higado de Cerdo Sofia 100 Gr,534,Alimentos y Bebidas No Alcohólicas,high,
Huevos AA Granja Huevos Frescos 18 Unds,535,Alimentos y Bebidas No Alcohólicas,high,
Huevos Frescos HMH Yemita Amarilla 12 Unds,536,Alimentos y Bebidas No Alcohólicas,high,
Huevos Extra Grandes AA Granja 18 Unds,537,Alimentos y Bebidas No Alcohólicas,high,
Huevos Extra Grande AA Granja 12 Unds,538,Alimentos y Bebidas No Alcohólicas,high,
Tortillas de Trigo Especial para Tacos y Fajitas Pequeño Tortitacos 12 unds,540,Alimentos y Bebidas No Alcohólicas,high,
Tortillas de Trigo Para Quesadillas yEnchiladas Mediano Tortitacos 12 unds,541,Alimentos y Bebidas No Alcohólicas,high,
Pañuelo Facial Original Runway Kleenex 80 Unds,542,Bienes y Servicios Diversos,high,
Protector Diario Cuidado Diario 180 Unds,543,Bienes y Servicios Diversos,high,
Pañuelo Facial Aromamil Kleenex 10 Unds,544,Bienes y Servicios Diversos,high,
Pañuelo Facial Ultra Suave Cubo Kleenex 55 Unds,545,Bienes y Servicios Diversos,high,
Tampon con Aplicador Super Kotex 8 Unds,546,Bienes y Servicios Diversos,high,
Tampon con Aplicador Medio Kotex 8 Unds,547,Bienes y Servicios Diversos,high,
Protector Diario Cuidado Diario Kotex 15 Unds,549,Bienes y Servicios Diversos,high,
Pañuelo Facial Original Pocket Sweet Kleenex 10 Unds,550,Bienes y Servicios Diversos,high,
Protector de Cama Plenitud 10 Unds,551,Bienes y Servicios Diversos,high,
Paño Duramax Scott 7 Unds,552,"Muebles, Bienes y Servicios Domésticos",high,
Pañuelo Facial Original Junior Runway Kleenex 50 Unds,553,Bienes y Servicios Diversos,high,
Pañuelo Facial Original Cubo Runway Kleenex 60 Unds,554,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Total One&Done Huggies 48 Unds,555,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Total One&Done Huggies 80 Unds,556,Bienes y Servicios Diversos,high,
Toalla Femenina Normal Kotex 10 Unds,557,Bienes y Servicios Diversos,high,
Toalla Femenina Ultrafina Discreta Kotex 10 Unds,558,Bienes y Servicios Diversos,high,
Pañal Natural Care Recién Nacido Huggies 20 Unds,559,Bienes y Servicios Diversos,high,
Aerosol Mata Todo Tyson 360 Cm3,56,"Muebles, Bienes y Servicios Domésticos",high,
Pañal Natural Care Huggies Talla P 50 Unds,560,Bienes y Servicios Diversos,high,
Paño en Rollo Reutilizable Duramax Scott 3 Rollos de 58 Paños c/u,562,"Muebles, Bienes y Servicios Domésticos",high,
Pañuelo Facial Pocket Kids Kleenex 10 Unds,563,Bienes y Servicios Diversos,high,
Pañuelo Facial Junior Kids Kleenex 50 Unds,564,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Total One&Done Huggies 240 Unds,565,Bienes y Servicios Diversos,high,
Protector Diario Ultraflexible Kotex 50 Unds,566,Bienes y Servicios Diversos,high,
Protector Diario Ultraflexible Kotex 150 Unds,567,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Cotidiana Huggies 80 Unds,568,Bienes y Servicios Diversos,high,
Detergente Triple Protecci½n Ropa Oscura Woolite 900 Ml,57,"Muebles, Bienes y Servicios Domésticos",high,
Pañuelo Facial Original Mini Pocket Kleenex 10 Unds,570,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Efectiva Huggies 120 Unds,571,Bienes y Servicios Diversos,high,
Toalla Femenina Ultrafina Sport Kotex 10 Unds,572,Bienes y Servicios Diversos,high,
Toalla Femenina Ultrafina Sport Kotex 16 Unds,573,Bienes y Servicios Diversos,high,
Toalla Femenina Ultrafina Sport Kotex 30 Unds,574,Bienes y Servicios Diversos,high,
Toalla Femenina Nocturna Ultrafina Dia y Noche Kotex 8 Unds,579,Bienes y Servicios Diversos,high,
Detergente Accion Instantanea Ace 800 Gr,58,"Muebles, Bienes y Servicios Domésticos",high,
Tampon Digital Medio Kotex 12 Unds,581,Bienes y Servicios Diversos,high,
Tampon Digital Super Kotex 12 Unds,582,Bienes y Servicios Diversos,high,
Pañuelo Facial Kleenex 40 Unds,583,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza EfectivaHuggies 192 Unds,585,Bienes y Servicios Diversos,high,
Pañal Pants Natural Care Huggies 48 Unds,586,Bienes y Servicios Diversos,high,
Pañal Active Sec Calzonsito Bid Kid Huggies Talla XXXG 36 Unds,587,Bienes y Servicios Diversos,high,
Pañal Plenitud Protect P/M 8 Unds,588,Bienes y Servicios Diversos,high,
Papel Toalla Calorie Absorb Scott 3 unid 60 Hojas,589,"Muebles, Bienes y Servicios Domésticos",high,
Toalla Femenina Normal Kotex 42 Unds,591,Bienes y Servicios Diversos,high,
Pañal Plenitud Protect P/M 20 Unds,592,Bienes y Servicios Diversos,high,
Pañal Plenitud Protect G/XG 20 Unds,593,Bienes y Servicios Diversos,high,
Pañal Plenitud Protect G/XG 8 Unds,594,Bienes y Servicios Diversos,high,
Pañal Natural Care Calzonsito Huggies Talla XXG 36 Unds,595,Bienes y Servicios Diversos,high,
Pañal Natural Care Calzonsito Huggies Talla G 50 Unds,596,Bienes y Servicios Diversos,high,
Pañal Natural Care Calzonsito Huggies Talla M 54 Unds,597,Bienes y Servicios Diversos,high,
Pañal Natural Care Calzonsito Huggies Talla XG 40 Unds,598,Bienes y Servicios Diversos,high,
Lavavajillas Naranja Mr Flash 1050 ml,6,"Muebles, Bienes y Servicios Domésticos",high,
Pañal Active Sec Xtra Flex Huggies Talla G 58 Unds,600,Bienes y Servicios Diversos,high,
Pañal Active Sec Xtra Flex Huggies Talla XG 48 Unds,601,Bienes y Servicios Diversos,high,
Pañal Active Sec Xtra Flex Huggies Talla XXG 44 Unds,602,Bienes y Servicios Diversos,high,
Practipañal Toalla para Incontinencia Plenitud Femme 10 Unds,603,Bienes y Servicios Diversos,high,
Pañal Active Sec Xtra Flex BigPack Huggies Talla G 80 Unds,605,Bienes y Servicios Diversos,high,
Pañal Active Sec Xtra Flex BigPack Huggies Talla XG 72 Unds,606,Bienes y Servicios Diversos,high,
Pañal Active Sec Xtra Flex BigPack Huggies Talla XXG 72 Unds,607,Bienes y Servicios Diversos,high,
Pañal Active Natural Care BigPack Huggies Talla G 76 Unds,608,Bienes y Servicios Diversos,high,
Pañal Active Natural Care BigPack Huggies Talla XG 68 Unds,609,Bienes y Servicios Diversos,high,
Detergente Vajillero Limon Archivos 1150 Ml,61,"Muebles, Bienes y Servicios Domésticos",high,
Pañal Active Natural Care BigPack Huggies Talla XXG 68 Unds,610,Bienes y Servicios Diversos,high,
Practipañal Toalla para Incontingencia Plenitud Femme 10 Unds,615,Bienes y Servicios Diversos,high,
Servilletas Super Absorbentes Grande Scott 100 Unds,616,"Muebles, Bienes y Servicios Domésticos",high,
Servilletas Super Absorbentes Scott 50 Unds,617,"Muebles, Bienes y Servicios Domésticos",high,
Papel Higiénico Cuidado Completo Scott 6 Rollos,618,Bienes y Servicios Diversos,low,
"Detergente Toque Suavecito Futuro Ola 1,7 Lt",62,"Muebles, Bienes y Servicios Domésticos",high,
Papel Higiénico Esencias Mega Rollo Scott 12 Rollos,620,Bienes y Servicios Diversos,high,
Papel Higienico Esencias Doble Hoja Scott 24 Unds,621,Bienes y Servicios Diversos,high,
Papel Higiénico Cuidado Completo Scott 32 Rollos,622,Bienes y Servicios Diversos,high,
Papel Toalla Multiusos Scott 3 unid 80 Hojas,623,"Muebles, Bienes y Servicios Domésticos",high,
Papel Toalla Multiusos Scott 1 unid 80 Hojas,624,"Muebles, Bienes y Servicios Domésticos",high,
Papel Toalla Multiusos Scott 2 unid 160 Hojas,625,"Muebles, Bienes y Servicios Domésticos",high,
Pañal Natural Care Prematuro Huggies 30 Unds,628,Bienes y Servicios Diversos,high,
"Detergente Lavado Completo Maquina Futuro Ola 1,7 Lt",63,"Muebles, Bienes y Servicios Domésticos",high,
Protector Diario para Incontinencia Plenitud Femme 8 Unds,630,Bienes y Servicios Diversos,high,
Pañal tipo ropa interior Plenitud Protect Plus P/M 16 Unds,634,Bienes y Servicios Diversos,high,
Pañal tipo ropa interior Plenitud Protect Plus G/XG 16 Unds,635,Bienes y Servicios Diversos,high,
Toallitas Húmedas Limpieza Efectiva Huggies 48 Unds,638,Bienes y Servicios Diversos,high,
Toallitas Húmedas Puro y Natural Huggies 48 Unds,639,Bienes y Servicios Diversos,high,
Detergente Delicada Pro Uno 1800 Ml,64,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Liquido Limon Sapolio 1000 Ml,640,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Liquido Flores Sapolio 1000 Ml,641,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Liquido Flores Sapolio 2000 Ml,642,"Muebles, Bienes y Servicios Domésticos",high,
Suavizante Frescura Natural Amor 1000 Ml,643,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Afloja Manchas Cuellos y Puños Gatillo Amor 670 Ml,644,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Clasico Woolite 1000 Ml,646,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Woolite Ropa Oscura Woolite 1000 Ml,647,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Clasico Doypack Woolite 900Ml,648,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Bebe Doypack Woolite 900Ml,649,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Clasico Doypack Woolite 450Ml,650,"Muebles, Bienes y Servicios Domésticos",high,
Detergente Seda y Lana Doypack Woolite 450 Ml,651,"Muebles, Bienes y Servicios Domésticos",high,
Plancha Facil Robin Apresto Doypack 500 Ml,652,"Muebles, Bienes y Servicios Domésticos",high,
Plancha Facil Robin Apresto Gatillo 500 Ml,653,"Muebles, Bienes y Servicios Domésticos",high,
Suavizante Aroma Bebe Amor 1000 Ml,654,"Muebles, Bienes y Servicios Domésticos",high,
Suavizante Lavanda Amor 1900 Ml,655,"Muebles, Bienes y Servicios Domésticos",high,
Aceite de Oliva Extra Virgen Cocinero 250 Ml,657,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Extra Virgen Cocinero 500 Ml,658,Alimentos y Bebidas No Alcohólicas,high,
Detergente en Polvo Original Omo 2 Kg,66,"Muebles, Bienes y Servicios Domésticos",high,
Aceite de Oliva Carbonell Lata 500 Ml,660,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Virgen Extra Carbonell 500 Ml,661,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Oliva Virgen Extra Mezquita Vidrio Carbonell 750 ML.,662,Alimentos y Bebidas No Alcohólicas,high,
Endulzante Sin Calorias Equal 200 Sobres,663,Alimentos y Bebidas No Alcohólicas,high,
Endulzante Sin Calorias Equal 500 Sobres,664,Alimentos y Bebidas No Alcohólicas,high,
Endulzante Equal Sweet Stevia 50 Sobres,666,Alimentos y Bebidas No Alcohólicas,high,
Endulzante Clasico Sucaryl 100 Sobres,667,Alimentos y Bebidas No Alcohólicas,high,
Enduzanate Sucralosa Sucaryl 100 Sobres,668,Alimentos y Bebidas No Alcohólicas,high,
Enulzante Clasico Sucaryl Frasco 180 Ml,669,Alimentos y Bebidas No Alcohólicas,high,
Enulzante Clasico Sucaryl Frasco 360 Ml,670,Alimentos y Bebidas No Alcohólicas,high,
Endulzante Sucralosa Sucaryl 180 Ml,671,Alimentos y Bebidas No Alcohólicas,high,
Aceituna Verde Sachet Cebila 100 Gr,672,Alimentos y Bebidas No Alcohólicas,high,
Aceituna Descarozada Cebila 150 Gr,673,Alimentos y Bebidas No Alcohólicas,high,
Aceituna Rellena Cebila 200 Gr,674,Alimentos y Bebidas No Alcohólicas,high,
Atun Lomito al Agua Real 354 Gr,675,Alimentos y Bebidas No Alcohólicas,high,
Atun Lomito en Oliva Real 160 Gr,676,Alimentos y Bebidas No Alcohólicas,high,
Atun Ensalada Mexicana Real 174 Gr,677,Alimentos y Bebidas No Alcohólicas,high,
Atun Ensalada California Real 174 Gr,678,Alimentos y Bebidas No Alcohólicas,high,
Atun Grated en Agua Aceite Real 185 Gr,679,Alimentos y Bebidas No Alcohólicas,high,
Desinfectante de Ambiente Original Lysoform 360 Cm3,68,"Muebles, Bienes y Servicios Domésticos",high,
Cafe Frasco Clasico Iguaçu 100 Gr,680,Alimentos y Bebidas No Alcohólicas,high,
Cafe Gourtmet Iguaçu 50 Gr,681,Alimentos y Bebidas No Alcohólicas,high,
Cafe Tradicional Tres Corazones 250 Gr,682,Alimentos y Bebidas No Alcohólicas,high,
Cafe Extra Forte Tres Corazones 250 Gr,683,Alimentos y Bebidas No Alcohólicas,high,
Cafe Premium Tres Corazones 500 Gr,684,Alimentos y Bebidas No Alcohólicas,high,
Cafe Capuccino Clasico Sachet Tres Corazones 200 Gr,685,Alimentos y Bebidas No Alcohólicas,high,
Cereal Copos de Maiz Azucarados Granix 300 Gr,686,Alimentos y Bebidas No Alcohólicas,high,
Cereal Copos de Maiz Granix 200 Gr,687,Alimentos y Bebidas No Alcohólicas,high,
Cereal Copichoc Granix 400 Gr,688,Alimentos y Bebidas No Alcohólicas,high,
Cereal Anillos Frutados Granix 190 Gr,689,Alimentos y Bebidas No Alcohólicas,high,
Desinfectante Blanqueador Clorito Ola 1 Ll,69,"Muebles, Bienes y Servicios Domésticos",high,
Ceral Fibra Total Pasas Granix 200 Gr,690,Alimentos y Bebidas No Alcohólicas,high,
Dulce de Leche Tradicional Sancor 250 Gr,691,Alimentos y Bebidas No Alcohólicas,high,
Galleta Salvado Granix 135 Gr,692,Alimentos y Bebidas No Alcohólicas,high,
Galletas Sesamo Granix 185 Gr,693,Alimentos y Bebidas No Alcohólicas,high,
Galleta Lino Granix 185 Gr,694,Alimentos y Bebidas No Alcohólicas,high,
Waffers Frutilla Bauducco 140 Gr,695,Alimentos y Bebidas No Alcohólicas,high,
Waffers Vainilla Bauducco 140 Gr,696,Alimentos y Bebidas No Alcohólicas,high,
Waffers Six Pack Fresa Bauducco 30 Gr,697,Alimentos y Bebidas No Alcohólicas,high,
